ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2071-11-03,51,116947,519,48.8,1
2071-11-11,41,64045,515,40.8,1
2071-11-17,40,85497,546,36.8,1
2071-12-01,45,239285,548,41.6,1
2071-12-17,42,72738,639,38.400000000000006,1
2071-12-19,31,126013,487,43.2,1
2071-12-20,63,97153,643,38.400000000000006,1
2071-12-29,46,235010,507,40.0,1
2072-01-08,35,57313,478,41.6,1
2072-01-21,40,49218,522,49.6,1
2072-01-24,29,104433,503,40.8,1
2072-01-30,40,47585,594,44.8,1
2072-01-31,53,41897,574,41.6,1
2072-02-10,44,44677,661,32.800000000000004,1
2072-02-13,48,130333,578,39.2,1
2072-02-22,39,41629,634,38.400000000000006,1
2072-02-28,41,173176,605,34.4,1
2072-03-02,34,155118,542,40.0,1
2072-03-12,38,66470,540,40.8,1
2072-03-20,47,178630,590,40.8,1
2072-03-21,39,191468,624,39.2,1
2072-03-23,36,109845,502,44.0,1
2072-03-26,52,49772,470,40.8,1
2072-03-27,43,30551,635,32.0,1
2072-03-30,49,100210,548,36.0,1
2072-03-31,40,67526,637,35.2,1
2072-04-02,50,81373,545,41.6,1
2072-04-09,49,35298,584,44.8,1
2072-04-10,46,174355,634,32.0,1
2072-04-12,49,75912,675,39.2,1
2072-04-19,61,98285,573,40.0,1
2072-04-20,37,68923,514,41.6,1
2072-04-22,54,145203,657,32.800000000000004,1
2072-04-24,57,155382,638,37.6,1
2072-04-27,54,101454,581,40.8,1
2072-04-29,51,111673,596,41.6,1
2072-05-06,39,67385,630,44.0,1
2072-05-08,46,60869,604,35.2,1
2072-05-12,44,102727,621,43.2,1
2072-05-13,36,172731,568,42.400000000000006,1
2072-05-14,40,112731,567,43.2,1
2072-05-16,36,53667,534,34.4,1
2072-05-17,53,51775,608,40.0,1
2072-05-18,56,53223,612,32.0,1
2072-05-19,48,72838,631,42.400000000000006,1
2072-05-29,58,52638,637,39.2,1
2072-06-07,48,261101,534,36.8,1
2072-06-08,56,128158,636,44.8,1
2072-06-13,25,50524,539,36.8,1
2072-06-15,35,245787,605,36.0,1
2072-06-20,54,68639,592,45.6,1
2072-06-23,38,58489,529,39.2,1
2072-06-30,46,116213,608,42.400000000000006,1
2072-07-03,43,93147,575,35.2,1
2072-07-05,28,112776,571,38.400000000000006,1
2072-07-07,18,89351,594,43.2,1
2072-07-10,46,70314,580,44.8,1
2072-07-20,52,80241,525,42.400000000000006,1
2072-07-22,32,97386,536,45.6,1
2072-07-27,30,222737,576,48.8,1
2072-08-04,43,107485,584,42.400000000000006,1
2072-08-06,45,93956,605,39.2,1
2072-08-09,60,122006,649,39.2,1
2072-08-12,42,57736,610,37.6,1
2072-08-16,43,146329,557,42.400000000000006,1
2072-08-18,33,127852,546,41.6,1
2072-08-19,40,62805,571,39.2,1
2072-08-25,38,98936,605,45.6,1
2072-09-04,53,54196,607,43.2,1
2072-09-13,43,62750,613,37.6,1
2072-09-14,51,80555,617,35.2,1
2072-09-15,46,83731,489,39.2,1
2072-09-17,40,61052,652,36.8,1
2072-09-21,31,77443,525,41.6,1
2072-09-22,64,147351,631,40.8,1
2072-09-24,54,96264,621,37.6,1
2072-09-25,34,60433,555,42.400000000000006,1
