AnnualIncome,LoanAmount,MonthlyDebtPayments,DebtToIncomeRatio,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,MonthlyIncome,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
65011,22377,551,0.1714507733235898,7459,2090,84717,128127,4166,5417.583333333333,596.5432803108195,0.211818297883894,0
51733,20521,279,0.2086150521236074,3263,433,26599,35589,2064,4311.083333333333,649.8789625119797,0.2154630033082125,0
67783,16422,480,0.2627024058829161,3292,174,384629,6497,378132,5648.583333333333,883.6143484087252,0.2414082023649691,1
78866,37649,700,0.138105463534732,7328,883,20278,29148,5905,6572.166666666667,1121.968033120467,0.2772248674643776,0
32368,15012,487,0.5213092749026103,4188,428,22135,76630,7430,2697.333333333333,484.8751947158759,0.3603096371907597,0
59181,15639,423,0.1863769213070852,1166,4801,64240,15460,48780,4931.75,401.0436977952514,0.1670895113895172,0
45938,12041,1074,0.3435453765045287,3500,2072,42506,19792,22714,3828.1666666666665,398.1679554452684,0.3845621373447521,0
74867,12361,681,0.1329298585857921,542,1449,128595,105851,22744,6238.916666666667,308.2496706992743,0.1585611290473945,0
96188,18998,236,0.5295743896848943,929,455,151277,5290,145987,8015.666666666667,574.3714922187738,0.1010984520587317,1
31749,34608,428,0.3181947257004328,5057,1541,32845,32602,2022,2645.75,1240.9194231677666,0.6307925628527891,0
177587,25631,256,0.3190108925856318,3404,553,30143,17600,12543,14798.916666666666,715.6045833090172,0.065653764,1
64883,50220,479,0.066057028,412,659,31568,77405,7701,5406.916666666667,1315.8938382124863,0.3319625488733541,0
24926,22532,309,0.1443024634350191,5696,760,20289,76479,5765,2077.1666666666665,2091.6285114587663,1.1557226244686352,0
18852,45122,977,0.075293489,2323,3573,225873,42027,183846,1571.0,2021.799195346943,1.9088473554086205,0
109651,25953,321,0.062601431,7670,806,214332,3470,210862,9137.583333333334,804.4460381912929,0.1231667058056517,1
104582,31467,247,0.2110095051338543,1317,773,21219,63212,2106,8715.166666666666,1017.1557565859111,0.1450523902682195,1
101544,10187,244,0.3184994350251489,4019,1422,45635,14690,30945,8462.0,382.21082210142026,0.074002697,1
35526,28414,232,0.3087084681195841,2498,1819,86762,34260,52502,2960.5,816.0316720289634,0.3540049559293914,0
43469,13119,701,0.1976712924425893,9690,2954,67772,10012,57760,3622.4166666666665,401.5400743405221,0.3043658904526505,0
15000,26274,321,0.1097974374488618,5768,482,181865,19466,162399,1250.0,1048.315923,1.095452738152584,0
51569,28701,438,0.2497311488115356,299,1904,229808,2251,227557,4297.416666666667,2624.7440449284363,0.7126942259718286,0
63438,25750,979,0.2947744566258324,1057,364,88402,12296,76106,5286.5,788.3581693898386,0.3343153635467396,0
122287,34208,147,0.31031797720191,966,5034,25420,69930,7187,10190.583333333334,985.9410238621176,0.1111752867135951,1
49909,24140,238,0.3441735023605599,475,421,86873,31826,55047,4159.083333333333,672.7732522496094,0.2189841316595266,0
37040,15487,294,0.2909666178564725,3039,6505,29531,5442,24089,3086.6666666666665,368.6135088345496,0.2146696032941305,0
64631,11472,638,0.3161646326205506,1243,389,109767,16362,93405,5385.916666666667,289.6063378851457,0.1722281266671063,1
81855,93799,839,0.1244143321168742,822,471,24735,57695,10607,6821.25,9217.082608795006,1.4742287130357348,0
93610,31608,397,0.3155915627228162,3129,537,52597,25396,27201,7800.833333333333,845.7016831360747,0.1593037089801612,0
30067,23144,500,0.6469693960414985,2827,848,22914,37809,4802,2505.583333333333,579.3785014243998,0.4307893044564738,0
44658,47362,402,0.4007308576917509,19478,632,42402,28120,14282,3721.5,1190.1794563460046,0.4278327170081968,0
52252,11800,414,0.2480188680887655,1462,3718,224329,69212,155117,4354.333333333333,308.78929958350096,0.165993102560706,0
39947,17208,371,0.1899566543192202,6150,268,133749,17440,116309,3328.9166666666665,705.1463091766457,0.3232722284556975,0
36123,8701,405,0.2264192991355317,2727,2563,59613,67855,4448,3010.25,244.35941460205888,0.2157161081644577,0
39473,14261,177,0.43655901457615,7714,737,316814,31035,285779,3289.4166666666665,552.6441302923201,0.2218156604136458,1
26472,26994,697,0.1236749944948454,725,746,243333,20082,223251,2206.0,742.9036620527208,0.652721515,0
41424,17090,281,0.3947808841057011,5569,5587,48844,4443,44401,3452.0,1585.5031976475564,0.540701969,0
16484,23708,368,0.1071242576810512,934,1262,113844,37368,76476,1373.6666666666667,629.7224607,0.7263206459748097,0
36413,29657,405,0.2560389517709668,5666,299,47102,98671,7960,3034.4166666666665,989.340906197486,0.4595087159632504,0
31564,23329,330,0.0466178596450348,6859,3466,97101,70296,26805,2630.333333333333,677.0759924,0.3828701022785927,0
27861,16171,627,0.046037406,6242,4912,193317,19874,173443,2321.75,429.46954240746567,0.4550315677430669,0
38962,96870,217,0.2540883921990751,9635,1734,28014,8026,19988,3246.833333333333,5495.467250213665,1.759396514618448,0
15000,30700,754,0.2038387854746413,1748,236,12215,100004,2631,1250.0,1276.5390057324787,1.624431204585983,0
34974,49006,572,0.067515514,3959,2556,20470,12265,8205,2914.5,1649.5858236000622,0.7622528130382783,0
52424,27233,289,0.2439324014692105,10556,1444,405071,4767,400304,4368.666666666667,939.1214939835947,0.2811204396422085,1
94053,25832,536,0.1909325824821934,1439,151,209703,11424,198279,7837.75,824.2779335775084,0.1735546468792075,1
53833,15739,424,0.1008598314177626,2668,2132,49300,5795,43505,4486.083333333333,880.2224784282848,0.2907263154782274,0
75895,31324,899,0.2657251368182299,1497,232,34850,22245,12605,6324.583333333333,963.5044300338552,0.2944865032005568,0
24067,31597,397,0.3081787512649656,8828,3970,313972,314078,8802,2005.5833333333333,2929.645337399871,1.6586921531058485,0
69057,10931,341,0.2009317418418437,12576,12627,162752,73375,89377,5754.75,358.56507607965835,0.1215630698257367,0
70222,33341,222,0.1970344777117496,2359,6639,21584,41366,1238,5851.833333333333,1126.5173594097312,0.2304435691509324,0
27118,17951,199,0.1572041358882548,3424,2124,18838,38764,2395,2259.833333333333,513.4102155086266,0.315249008,0
56464,17286,304,0.2054685327185132,775,1381,74690,12639,62051,4705.333333333333,433.158844,0.1566645318698973,0
272538,30905,202,0.3013427737378856,357,1948,57997,29561,28436,22711.5,977.5405561343732,0.051935828,1
63802,20083,369,0.1024840134591707,1114,355,82609,6076,76533,5316.833333333333,578.1221540058823,0.1781365137154099,1
80825,28642,539,0.5326243445432803,8587,591,100610,3028,97582,6735.416666666667,1043.376512476491,0.2349337228545362,1
85599,13082,127,0.3383831288952723,1747,1951,58305,1962,56343,7133.25,400.0881662283859,0.073891728,1
40485,8938,393,0.4497792664075453,4382,1024,114061,18036,96025,3373.75,294.3247744344086,0.2037272395507695,0
19355,27562,270,0.1840145645843067,21867,1417,44189,27048,17141,1612.9166666666667,837.6978141826862,0.6867669217355843,0
113693,14900,361,0.3639980946430574,1165,627,101404,52258,49146,9474.416666666666,553.7905932868672,0.096553764,1
16309,42479,653,0.2810329013679497,2456,2450,97394,14965,82429,1359.0833333333333,1252.612918396374,1.402131033218253,0
38623,13995,270,0.3953348368965511,1109,250,7042,26756,1545,3218.583333333333,406.1636656115831,0.210081143032364,0
33678,51744,201,0.2094148395649245,1629,1736,108756,81438,27318,2806.5,1827.9439709404792,0.7229445825549543,0
28840,10310,370,0.7063121137672994,6211,508,281872,31266,250606,2403.333333333333,260.9504241,0.2625313831001459,0
22636,12077,251,0.0252098539456927,2111,8390,11959,110228,7131,1886.3333333333333,313.2042627235323,0.2991010404966597,0
36667,42811,330,0.059946198,7990,1143,9581,26909,5301,3055.583333333333,1392.5083961456191,0.5637248957849682,0
53045,45197,590,0.1825854128245236,4441,779,219536,52195,167341,4420.416666666667,1461.9484881197334,0.4641979801571646,0
88642,29062,345,0.3896719635139926,19885,456,25353,102483,2790,7386.833333333333,898.9462323648144,0.1684004736849098,0
25041,45782,350,0.3190694524387659,7369,1433,56248,9862,46386,2086.75,1336.2939997437395,0.8080958426949754,0
32686,20468,649,0.1763958925908629,1776,998,112659,17586,95073,2723.833333333333,755.0763186660355,0.515478059,0
117761,7633,563,0.1635600062583684,1484,1476,27363,9414,17949,9813.416666666666,382.78306789107086,0.096376532,1
32766,15077,359,0.432077676,420,403,32519,26374,6145,2730.5,561.4197488656913,0.3370883533659371,0
34553,15596,141,0.2818299994803205,4107,1055,5864,20592,7888,2879.4166666666665,486.5020239533114,0.2179267874696766,0
121107,19592,570,0.4223489355176005,5918,405,187197,73990,113207,10092.25,538.6010501,0.109846768566139,1
17529,9555,353,0.1840470246281731,1351,246,84184,39236,44948,1460.75,371.97834870763,0.4963055613264624,0
24234,33077,275,0.3630613504157992,6495,996,43577,78658,2602,2019.5,752.2922726829847,0.5086864435171997,0
75965,54259,1207,0.098675418,3222,1524,43877,98990,4342,6330.416666666667,1718.358851397621,0.4621115805538268,0
28612,12739,584,0.1435930429063626,3944,887,60799,53243,7556,2384.333333333333,360.5037175328198,0.3961290581012804,0
40637,12348,365,0.2689947395449464,1454,404,299372,23905,275467,3386.4166666666665,469.6645588090473,0.2464742649730189,1
37324,13907,231,0.5285544185716411,1634,3050,23851,48528,10633,3110.333333333333,441.2995145855893,0.2161503101228986,0
29634,19226,680,0.2176552736194697,795,362,15711,10956,4755,2469.5,735.2588397664263,0.5730952985488666,0
59208,14573,1231,0.2491128403079895,32144,710,32854,33434,10343,4934.0,739.2304522336436,0.3993170758479212,0
54788,19969,323,0.1439198967048742,1547,1658,240761,18411,222350,4565.666666666667,999.1396691,0.2895830479181424,1
97573,9482,227,0.1729011520685776,13690,1882,52297,1759,50538,8131.083333333333,370.0634608065623,0.073429755,1
34120,34287,523,0.1693155013698265,2535,436,69960,8515,61445,2843.333333333333,899.4649501442808,0.5002807562054915,0
62892,36862,358,0.2233321837840415,28335,2116,214508,58039,156469,2785.1666666666665,1441.4149208949786,0.6460708231326595,0
42235,24876,577,0.255728573236554,1509,1767,47115,6903,40212,3519.583333333333,1024.1471621174014,0.4549252029219561,0
131805,42913,375,0.433261688,2228,2280,174551,14002,160549,10983.75,1608.419567647407,0.1805776321973285,1
30896,15609,252,0.4021804377347968,13743,1752,184964,30645,154319,2574.6666666666665,398.1431222346947,0.2525154540010466,0
32091,12402,133,0.2782109744323189,12182,836,79725,18875,60850,2674.25,626.5143641828153,0.2840102324699692,0
16351,49630,892,0.1338629651688308,2618,2170,47561,22356,25205,1362.5833333333333,2499.752252803165,2.4892072065095707,0
22377,15363,399,0.6839662487764764,729,1014,46072,18307,27765,1864.75,452.6535122956072,0.456711898,0
26289,24731,271,0.09569403,6479,1986,22268,42642,8170,2190.75,763.2820388245569,0.4721132209629382,0
27795,30941,256,0.3277333430735967,1703,246,29102,222460,5101,2316.25,1163.4746675406125,0.6128330998556341,0
90554,13334,458,0.4458470987661952,1605,3200,10086,10227,9288,7546.166666666667,475.9959374445061,0.1237709129285738,1
47153,15100,259,0.1019191538456298,18052,538,22095,53534,2976,3929.4166666666665,399.88054429190896,0.1676789712532163,0
136355,46796,328,0.1035070243216704,5681,930,9891,7347,2544,11362.916666666666,1294.348096373676,0.1427756749402964,0
36583,42235,332,0.2576756386182581,2554,1037,51096,60135,3047,3048.583333333333,1191.1778174971946,0.4996346338454018,0
107733,27767,183,0.1467023386240865,17203,942,65321,12043,53278,8977.75,1077.0908471700388,0.1403570880421084,1
49965,19791,306,0.1268145787501501,30604,424,43258,39724,3534,4163.75,503.1927248,0.1943422935648055,0
43531,52689,770,0.1114141646362625,1567,854,188216,2513,185703,2116.083333333333,2112.633283323737,1.3622494151886284,0
78029,30248,707,0.1688146193041307,3002,345,79311,6710,72601,6502.416666666667,1147.257686054383,0.2851643905810992,0
20444,30631,144,0.022541741590253,2843,3451,99367,29886,69481,1703.6666666666667,861.8137200170478,0.5903817570047237,0
120158,14863,266,0.3872462240164759,492,549,41968,11690,30278,10013.166666666666,1341.772489611068,0.1605658372753609,1
34895,20011,328,0.3282126691009293,1566,1779,201321,9388,191933,2907.9166666666665,545.4809763125736,0.3003803328772284,0
83240,9494,261,0.2820700011580158,9530,6060,75976,6006,69970,6936.666666666667,275.4480878389132,0.07733514,1
49766,17946,531,0.088324934,4551,935,309562,7876,301686,4147.166666666667,961.0803911106034,0.3597830786747426,0
32393,23847,628,0.4053647659812724,4887,4624,35170,18982,16188,2699.4166666666665,674.2754411028661,0.4824284658177505,0
118655,9299,943,0.3470460965380414,6196,2947,14063,32024,9933,9887.916666666666,345.6335206023413,0.1303240676518317,0
172938,49580,270,0.2879970966159423,1873,6605,31894,68075,4121,14411.5,1746.5050201006136,0.1399233265170602,1
27424,19102,234,0.3114816299682821,19325,223,19548,46500,5672,2285.333333333333,560.4114869232787,0.3476129610224381,0
25913,22840,285,0.4736602501931166,2579,2482,41507,59688,9044,2159.4166666666665,563.9819934555212,0.393153395,0
68463,47652,201,0.3338152565710389,7750,3978,14489,19672,7524,5705.25,2476.20162,0.4692522887005425,0
91913,13836,436,0.3182428032954993,1295,251,102823,7449,95374,7659.416666666667,359.5807970292422,0.1038696328522723,0
108210,18064,494,0.2928726526197304,6464,976,88328,44511,43817,9017.5,470.65852630972654,0.1069762712846938,0
45990,38102,294,0.1245488362905385,2747,793,90608,7294,83314,3832.5,1419.9665406271297,0.4472189277565895,0
39877,24221,298,0.2296852871241071,614,1486,60095,12884,47211,3323.083333333333,757.6838879,0.3176820386288489,0
39676,12539,615,0.5281458626663267,708,832,172447,33586,138861,3306.333333333333,360.7642640470891,0.295119749,0
35521,50712,504,0.4784695540805395,1858,1706,5192,25909,5620,2960.083333333333,1823.0157971798455,0.7861318534432631,0
36290,11490,812,0.1867247752024471,2482,5043,39509,21166,18343,3024.1666666666665,352.5013093875772,0.3850651891058398,0
18431,18411,326,0.1440498396695826,9755,1014,31157,30469,9018,1535.9166666666667,514.9883211354677,0.5475481446272916,0
71015,12400,306,0.079529926,3844,1367,47438,32872,14566,5917.916666666667,627.8657015,0.1578031179019748,1
43604,19278,370,0.3623156104516117,4227,1023,37096,50420,4111,3633.6666666666665,590.3067990306238,0.264280378,0
91265,19429,322,0.4771547680084788,2248,1134,44515,17343,27172,7605.416666666667,1069.065359105299,0.1829045560649053,1
98210,60404,468,0.1313332802974046,3999,1549,19116,39178,2459,8184.166666666667,3289.8102845170006,0.4591561288484269,0
36676,16330,341,0.1184485123037632,5425,5827,71772,52694,19078,3056.333333333333,1520.8445529055643,0.6091758816355866,0
21471,33796,514,0.1308043606784454,1914,203,226480,36509,189971,1789.25,892.1144218608138,0.785868057,0
152978,27166,515,0.3501484758175963,6858,5681,34303,96413,7807,12748.166666666666,1106.3028189751396,0.1271792926283627,0
15000,28045,520,0.3634024762805411,1155,555,46986,60348,9629,1250.0,760.2754787591318,1.0242203830073056,0
36937,34786,613,0.1020875191041966,52696,526,266109,34102,232007,3078.083333333333,1078.216853,0.5494382932031762,0
37171,25437,287,0.1308354808023943,9761,6412,97990,20613,77377,3097.583333333333,939.1563130516276,0.3958428817255261,0
30898,9804,821,0.2550051217419744,10588,975,167873,18459,149414,2574.833333333333,266.18175975462947,0.4222338376935579,0
31098,30499,184,0.2945066526412112,4138,75,219148,71462,147686,2591.5,842.7418919691327,0.396195984,0
23142,17788,557,0.4962714545872127,4459,1469,22975,72831,6771,1928.5,553.6033254277853,0.5758897202114521,0
36384,40463,523,0.1515532288195037,414,1023,91980,24178,67802,3032.0,1132.6058563632082,0.5460441478770476,0
105278,16763,715,0.1656735452462676,18025,1398,36703,27311,9392,4873.583333333333,603.4888469065785,0.2705378684896285,1
53373,23974,592,0.1884031496749149,12967,293,20285,9199,11086,4447.75,1230.3198253299822,0.4097172335068253,0
37471,61091,333,0.1432495283898004,1093,3321,49394,35725,13669,3122.583333333333,1652.335256440722,0.635798967,0
30065,25020,331,0.3353296967749171,4359,1218,140146,91227,48919,2505.4166666666665,761.7587335005139,0.4361584833529409,0
26418,19178,483,0.2452341950267243,7314,760,8074,12138,9851,2201.5,489.1169869,0.4415702870475108,0
43789,19296,367,0.2732953480088942,4076,232,16198,12087,4111,3649.0833333333335,724.2583416769996,0.2990499920099567,0
49638,25037,604,0.3760655757183881,1519,820,683324,15914,667410,4136.5,869.4656563398496,0.3562107231572222,1
56844,16579,304,0.2307902092149024,3320,1068,151343,16045,135298,4737.0,510.9694136,0.1720433636479124,0
25686,11947,350,0.3579410217648228,11356,503,17806,79477,7064,2140.5,350.09988253238544,0.3270730588798811,0
28473,8172,276,0.1073023330744144,4697,3063,69868,15029,54839,2372.75,399.68045600060856,0.284766813,0
40630,8733,307,0.111240024,12192,662,94256,46237,48019,3385.833333333333,254.69135857210463,0.1658945681236833,1
57731,28934,383,0.4130278051283468,2119,543,53002,75935,7258,4810.916666666667,823.7917066816013,0.2508444419840158,0
33005,23039,660,0.1691523237547607,979,1551,69577,17584,51993,2750.4166666666665,658.6591947693908,0.4794397920688589,0
33947,10444,90,0.2477033829693752,1442,1307,100362,24029,76333,2828.9166666666665,290.1714039,0.1343876291549322,1
