ApplicationDate,Age,AnnualIncome,CreditScore,RiskScore,LoanApproved
2060-12-19,46,29314,579,67.0,0
2060-12-20,36,42533,631,50.0,0
2060-12-21,37,39865,619,65.0,0
2060-12-22,38,25916,602,55.0,0
2060-12-23,29,97877,555,51.0,0
2060-12-24,54,50821,592,52.0,0
2060-12-25,27,22715,557,56.0,0
2060-12-26,43,21842,594,58.0,0
2060-12-29,40,25329,588,53.0,0
2060-12-30,29,46924,497,50.0,0
2060-12-31,56,33843,577,52.0,0
2061-01-01,26,38777,567,50.0,0
2061-01-03,25,49359,585,65.0,0
2061-01-04,23,31165,575,59.0,0
2061-01-07,41,36673,606,49.0,0
2061-01-08,32,30879,573,50.0,0
2061-01-10,30,44828,536,60.0,0
2061-01-12,29,36723,529,54.0,0
2061-01-13,32,39966,577,52.0,0
2061-01-14,49,77214,587,53.0,0
2061-01-15,50,25643,655,53.0,0
2061-01-16,47,43750,560,56.0,0
2061-01-17,27,46116,566,50.0,0
2061-01-18,34,49440,562,54.0,0
2061-01-20,29,32204,467,63.0,0
2061-01-22,18,18481,556,55.0,0
2061-01-23,30,35628,567,57.0,0
2061-01-25,18,26992,586,52.0,0
2061-01-26,23,46277,544,54.0,0
2061-01-27,47,40544,591,48.0,0
2061-01-28,40,43410,588,50.0,0
2061-01-29,58,26781,641,51.0,0
2061-02-01,43,72704,484,54.0,0
2061-02-02,40,33803,532,60.0,0
2061-02-05,41,52992,606,43.0,0
2061-02-06,47,22602,593,58.0,0
2061-02-07,43,22566,537,55.0,0
2061-02-08,29,25564,509,55.0,0
2061-02-10,57,96751,535,53.0,0
2061-02-11,51,18358,604,51.0,0
2061-02-13,33,82281,624,45.0,0
2061-02-14,52,63203,642,56.0,0
2061-02-16,46,54594,637,52.0,0
2061-02-17,44,106613,567,52.0,0
2061-02-18,38,15000,634,51.0,0
2061-02-19,29,26562,570,52.0,0
2061-02-20,39,69643,563,47.0,0
2061-02-22,34,23820,514,76.0,0
2061-02-24,48,74278,656,52.0,0
2061-02-25,36,25786,559,59.0,0
2061-02-26,56,42911,550,48.0,0
2061-02-28,58,27846,579,53.0,0
2061-03-02,39,51561,612,55.0,0
2061-03-03,29,50048,504,49.0,0
2061-03-04,38,27639,584,60.0,0
2061-03-05,37,37532,601,42.0,0
2061-03-06,24,39733,520,46.0,0
2061-03-07,37,55566,520,54.0,0
2061-03-08,30,24000,572,56.0,0
2061-03-09,47,95858,475,54.0,0
2061-03-10,55,74248,594,69.0,0
2061-03-12,60,37728,606,56.0,0
2061-03-13,38,21510,548,47.0,0
2061-03-14,28,28773,555,57.0,0
2061-03-15,49,74370,589,58.0,0
2061-03-16,34,40489,639,47.0,0
2061-03-17,39,15000,554,53.0,0
2061-03-18,35,44623,545,53.0,0
2061-03-20,48,45063,598,56.0,0
2061-03-21,36,18268,450,59.0,0
2061-03-22,22,15000,535,56.0,0
2061-03-23,46,42222,505,52.0,0
2061-03-24,25,20610,587,53.0,0
2061-03-25,26,29173,582,61.0,0
2061-03-27,25,20657,558,57.0,0
2061-03-28,18,24200,593,53.0,0
2061-03-29,47,40427,555,66.0,0
2061-03-31,37,45197,631,54.0,0
2061-04-01,36,81710,517,53.0,0
2061-04-02,42,38501,602,48.0,0
2061-04-03,30,48951,595,52.0,0
2061-04-04,57,15000,543,63.0,0
2061-04-05,22,31561,495,52.0,0
2061-04-06,45,112739,609,50.0,0
2061-04-07,47,64690,665,51.0,0
2061-04-09,27,48242,503,50.0,0
2061-04-11,28,104154,614,51.0,0
2061-04-12,32,20645,597,53.0,0
2061-04-14,40,93577,488,52.0,0
2061-04-15,18,15000,571,57.0,0
2061-04-16,60,70031,625,52.0,0
2061-04-17,33,59876,555,53.0,0
2061-04-18,35,15000,581,60.0,0
2061-04-19,43,26983,589,58.0,0
2061-04-20,47,43251,550,67.0,0
2061-04-21,63,37982,591,57.0,0
2061-04-22,20,69183,583,61.0,0
2061-04-25,38,49793,601,56.0,0
2061-04-27,51,94066,552,58.0,0
2061-04-28,23,47203,521,69.0,0
2061-04-29,60,51579,565,55.0,0
2061-04-30,21,24425,513,50.0,0
2061-05-01,26,24877,436,49.0,0
2061-05-02,36,23505,514,55.0,0
2061-05-03,63,109027,526,51.0,0
2061-05-04,36,22239,571,60.0,0
2061-05-05,39,78774,609,47.0,0
2061-05-06,57,39688,634,50.0,0
2061-05-07,36,25464,551,57.0,0
2061-05-08,25,30582,408,65.0,0
2061-05-11,40,40539,540,54.0,0
2061-05-13,48,76842,585,57.0,0
2061-05-14,32,58335,624,58.0,0
2061-05-15,40,33835,622,48.0,0
2061-05-16,29,61210,553,58.0,0
2061-05-17,31,62926,582,55.0,0
2061-05-19,52,60223,672,51.0,0
2061-05-21,32,29035,553,53.0,0
2061-05-22,58,38024,529,52.0,0
2061-05-23,53,41450,591,51.0,0
2061-05-25,61,19966,564,56.0,0
2061-05-26,22,68823,565,59.0,0
2061-05-27,26,42844,568,54.0,0
2061-05-29,28,47305,433,55.0,0
2061-05-30,43,15604,555,50.0,0
2061-06-01,64,35660,552,58.0,0
2061-06-02,62,15638,548,51.0,0
2061-06-03,39,44462,645,51.0,0
2061-06-04,63,49103,556,55.0,0
2061-06-05,57,29693,539,59.0,0
2061-06-06,34,21210,582,57.0,0
2061-06-07,18,53025,497,51.0,0
2061-06-08,37,20328,456,58.0,0
2061-06-09,32,22965,458,59.0,0
2061-06-11,41,39415,613,56.0,0
2061-06-12,40,18122,529,55.0,0
2061-06-13,46,30971,587,52.0,0
2061-06-14,25,41633,520,53.0,0
2061-06-15,44,57656,573,68.0,0
2061-06-17,42,70789,534,55.0,0
2061-06-18,51,58669,585,60.0,0
2061-06-19,25,57919,579,54.0,0
2061-06-21,38,22737,609,53.0,0
2061-06-23,50,77637,595,61.0,0
2061-06-24,31,39932,551,51.0,0
2061-06-25,33,23652,566,53.0,0
2061-06-27,53,28147,554,59.0,0
2061-06-28,34,46498,538,51.0,0
2061-06-29,45,28822,543,60.0,0
2061-06-30,63,45957,508,54.0,0
2061-07-01,39,24920,518,57.0,0
2061-07-02,53,15000,616,52.0,0
2061-07-04,52,87577,575,62.0,0
2061-07-05,39,32293,540,50.0,0
2061-07-07,24,39765,516,57.0,0
2061-07-08,30,43476,563,60.0,0
2061-07-09,32,55063,584,49.0,0
2061-07-10,66,38671,665,54.0,0
2061-07-11,30,26842,554,57.0,0
2061-07-12,30,25571,503,54.0,0
2061-07-13,27,38188,511,51.0,0
2061-07-14,46,65635,549,76.0,0
2061-07-15,41,43162,575,56.0,0
2061-07-16,53,88640,627,56.0,0
2061-07-17,48,28409,572,60.0,0
2061-07-18,23,28706,571,54.0,0
2061-07-19,30,23171,577,57.0,0
2061-07-20,56,15000,591,59.0,0
2061-07-21,37,29723,536,55.0,0
2061-07-22,54,44173,604,54.0,0
2061-07-23,38,68536,623,53.0,0
2061-07-24,28,75934,563,52.0,0
2061-07-25,36,17609,608,51.0,0
2061-07-26,28,43450,538,55.0,0
2061-07-27,33,17544,503,56.0,0
2061-07-28,42,69223,609,57.0,0
2061-07-29,46,39659,543,57.0,0
2061-07-30,20,33144,568,49.0,0
2061-07-31,39,47557,598,57.0,0
2061-08-01,32,53960,488,52.0,0
2061-08-02,32,50552,591,56.0,0
2061-08-03,41,53844,608,53.0,0
2061-08-05,56,45664,590,47.0,0
2061-08-07,54,21472,613,53.0,0
2061-08-08,34,30784,560,56.0,0
2061-08-09,28,51537,536,59.0,0
2061-08-10,40,19685,574,50.0,0
2061-08-12,32,19662,515,55.0,0
2061-08-13,25,39526,538,51.0,0
2061-08-15,35,38705,604,46.0,0
2061-08-16,48,22115,614,56.0,0
2061-08-17,47,15000,615,61.0,0
2061-08-18,53,77498,569,54.0,0
2061-08-19,24,42657,533,60.0,0
2061-08-21,31,53001,603,53.0,0
2061-08-22,25,35541,617,56.0,0
2061-08-23,34,26708,557,50.0,0
2061-08-26,58,15000,645,66.0,0
2061-08-27,46,96224,557,68.0,0
2061-08-28,35,37989,616,56.0,0
2061-08-29,53,45172,642,57.0,0
2061-08-31,28,36012,421,65.0,0
2061-09-01,62,76329,597,56.0,0
2061-09-02,43,22111,590,50.0,0
2061-09-03,40,43676,611,45.0,0
2061-09-04,29,49007,551,54.0,0
2061-09-05,54,45638,628,56.0,0
2061-09-06,46,35598,621,47.0,0
2061-09-07,47,48545,615,54.0,0
2061-09-08,33,47546,530,58.0,0
2061-09-10,50,60897,586,69.0,0
2061-09-11,31,63732,515,47.0,0
2061-09-12,22,42167,538,50.0,0
2061-09-13,46,15000,572,48.0,0
2061-09-14,21,37860,569,48.0,0
2061-09-15,41,32675,565,49.0,0
2061-09-16,34,31763,530,64.0,0
2061-09-17,54,34924,507,55.0,0
2061-09-18,35,39186,454,56.0,0
2061-09-19,53,43675,602,50.0,0
2061-09-20,33,59758,560,54.0,0
2061-09-21,51,68064,600,50.0,0
2061-09-22,64,58343,564,46.0,0
2061-09-23,27,16930,568,59.0,0
2061-09-26,40,39884,549,56.0,0
2061-09-27,40,18855,509,53.0,0
2061-09-28,49,126400,608,48.0,0
2061-09-29,40,32099,582,59.0,0
2061-09-30,19,52222,499,51.0,0
2061-10-01,53,51896,632,51.0,0
2061-10-03,34,53033,552,56.0,0
2061-10-04,54,52419,656,47.0,0
2061-10-05,35,37698,560,55.0,0
2061-10-06,31,36121,589,56.0,0
2061-10-07,50,39977,596,56.0,0
2061-10-08,29,59024,588,57.0,0
2061-10-09,25,35075,618,48.0,0
2061-10-10,43,37740,608,54.0,0
2061-10-11,37,37143,589,65.0,0
2061-10-12,25,31422,485,65.0,0
2061-10-13,47,53193,544,57.0,0
2061-10-14,45,52129,567,57.0,0
2061-10-15,35,21966,569,54.0,0
2061-10-16,36,43624,567,60.0,0
2061-10-17,45,67286,588,59.0,0
2061-10-20,47,43851,561,62.0,0
2061-10-21,46,44781,586,57.0,0
2061-10-23,40,43709,546,57.0,0
2061-10-26,44,15000,579,56.0,0
2061-10-29,49,36612,512,60.0,0
2061-10-30,36,26304,562,55.0,0
2061-11-01,58,64479,616,52.0,0
2061-11-02,49,51150,556,53.0,0
2061-11-03,25,61944,555,48.0,0
2061-11-05,55,80231,522,52.0,0
2061-11-06,41,66113,570,59.0,0
2061-11-07,26,45033,535,50.0,0
2061-11-10,51,74979,619,51.0,0
2061-11-12,69,80411,550,73.0,0
2061-11-13,49,53263,551,48.0,0
2061-11-14,37,53679,607,50.0,0
2061-11-15,30,31543,563,55.0,0
2061-11-16,28,27281,524,53.0,0
2061-11-17,44,49659,540,49.0,0
2061-11-18,34,26623,527,59.0,0
2061-11-20,57,53654,588,57.0,0
2061-11-21,47,21690,612,52.0,0
2061-11-22,25,41799,569,53.0,0
2061-11-23,31,60578,472,52.0,0
2061-11-24,55,23326,636,52.0,0
2061-11-25,33,65579,621,50.0,0
2061-11-26,53,24824,613,49.0,0
2061-11-28,40,57181,595,54.0,0
2061-11-29,31,20786,577,54.0,0
2061-11-30,38,67436,518,52.0,0
2061-12-01,42,36065,623,51.0,0
2061-12-02,52,27564,598,49.0,0
2061-12-03,29,73157,580,54.0,0
2061-12-05,40,58652,585,49.0,0
2061-12-06,47,40845,503,58.0,0
2061-12-07,29,42470,496,57.0,0
2061-12-08,24,29482,560,59.0,0
2061-12-09,48,36449,549,57.0,0
2061-12-10,21,59537,587,51.0,0
2061-12-11,55,24725,646,53.0,0
2061-12-12,38,70621,540,55.0,0
2061-12-13,21,15554,545,56.0,0
2061-12-14,34,22126,598,53.0,0
2061-12-16,33,21920,551,58.0,0
2061-12-17,40,26645,615,51.0,0
2061-12-18,48,41214,422,56.0,0
2061-12-19,37,30427,590,56.0,0
2061-12-20,28,46107,521,56.0,0
2061-12-21,36,40379,527,53.0,0
2061-12-22,56,29840,593,51.0,0
2061-12-23,60,23573,630,49.0,0
2061-12-24,18,46958,562,63.0,0
2061-12-27,51,56602,561,56.0,0
2061-12-29,18,58544,412,67.0,0
2061-12-30,47,19861,555,58.0,0
2061-12-31,28,43565,627,51.0,0
2062-01-01,23,49203,567,61.0,0
2062-01-02,24,23729,497,58.0,0
2062-01-03,47,46314,600,52.0,0
2062-01-05,49,50968,648,59.0,0
2062-01-06,48,26046,620,45.0,0
2062-01-08,39,56740,565,58.0,0
2062-01-09,33,26797,561,60.0,0
2062-01-13,52,53115,587,55.0,0
2062-01-14,30,21885,499,52.0,0
2062-01-15,55,29160,578,60.0,0
2062-01-18,19,18420,415,52.0,0
2062-01-21,49,35595,607,47.0,0
2062-01-22,31,36809,530,63.0,0
2062-01-23,60,15840,649,55.0,0
2062-01-24,48,41714,601,51.0,0
2062-01-25,29,46936,541,46.0,0
2062-01-26,40,46909,574,54.0,0
2062-01-28,25,41551,579,56.0,0
2062-01-29,46,29017,613,45.0,0
2062-01-30,36,62695,623,49.0,0
2062-02-01,55,82795,667,45.0,0
2062-02-02,35,34894,526,54.0,0
2062-02-03,53,33380,579,49.0,0
2062-02-04,66,50551,625,50.0,0
2062-02-05,40,24229,615,54.0,0
2062-02-06,49,20297,587,51.0,0
2062-02-07,32,50448,480,55.0,0
2062-02-09,37,32215,617,51.0,0
2062-02-11,54,28176,609,55.0,0
2062-02-12,38,50297,608,51.0,0
2062-02-13,58,79992,555,47.0,0
2062-02-15,50,72463,631,50.0,0
2062-02-16,33,71959,614,51.0,0
2062-02-17,32,26461,483,54.0,0
2062-02-18,30,28899,614,51.0,0
2062-02-19,51,99807,609,52.0,0
2062-02-20,25,79491,590,49.0,0
2062-02-21,48,75473,612,57.0,0
2062-02-22,27,24498,526,68.0,0
2062-02-24,40,39960,548,46.0,0
2062-02-25,56,31900,647,48.0,0
2062-02-26,53,30221,587,48.0,0
2062-02-28,57,126385,573,44.0,0
2062-03-01,41,29085,537,52.0,0
2062-03-02,26,17849,508,64.0,0
2062-03-03,27,21608,520,55.0,0
2062-03-04,18,39404,418,54.0,0
2062-03-05,26,60532,560,57.0,0
2062-03-07,33,15000,589,48.0,0
2062-03-08,37,36206,614,53.0,0
2062-03-09,45,49988,488,58.0,0
2062-03-10,36,35972,591,51.0,0
2062-03-11,26,33052,421,51.0,0
2062-03-13,29,58521,403,70.0,0
2062-03-14,36,34807,525,55.0,0
2062-03-15,56,81862,536,55.0,0
2062-03-16,36,79757,527,60.0,0
2062-03-17,61,31649,601,47.0,0
2062-03-18,57,31669,668,51.0,0
2062-03-19,33,35253,599,53.0,0
2062-03-20,26,32879,597,52.0,0
2062-03-21,39,36447,582,54.0,0
2062-03-22,53,37693,558,51.0,0
2062-03-23,34,43302,526,67.0,0
2062-03-24,50,15000,590,69.0,0
2062-03-25,54,62081,605,44.0,0
2062-03-26,30,39034,603,49.0,0
2062-03-27,31,49171,574,54.0,0
2062-03-28,48,40717,602,49.0,0
2062-03-29,41,35004,562,59.0,0
2062-03-30,31,36657,515,71.0,0
2062-03-31,35,95287,562,58.0,0
2062-04-01,39,37392,443,55.0,0
2062-04-02,21,76832,542,49.0,0
2062-04-05,18,34850,598,52.0,0
2062-04-06,39,30432,552,54.0,0
2062-04-07,31,32448,544,54.0,0
2062-04-08,60,35254,596,50.0,0
2062-04-09,32,63080,585,48.0,0
2062-04-10,26,28014,432,58.0,0
2062-04-11,46,71886,571,49.0,0
2062-04-12,32,29777,604,50.0,0
2062-04-13,30,15269,595,53.0,0
2062-04-14,46,18381,554,52.0,0
2062-04-15,27,25984,468,50.0,0
2062-04-16,22,31894,551,51.0,0
2062-04-17,60,27673,608,45.0,0
2062-04-18,46,80825,577,64.0,0
2062-04-20,39,15598,614,53.0,0
2062-04-22,51,103833,600,52.0,0
2062-04-25,33,46691,565,60.0,0
2062-04-26,37,29719,590,60.0,0
2062-04-27,41,28777,608,49.0,0
2062-04-28,39,40618,627,44.0,0
2062-04-29,48,58297,603,43.0,0
2062-04-30,45,41756,594,59.0,0
2062-05-01,21,113239,571,52.0,0
2062-05-02,23,36154,469,53.0,0
2062-05-03,35,101157,553,58.0,0
2062-05-05,29,27194,571,58.0,0
2062-05-06,37,65224,588,57.0,0
2062-05-07,33,60850,503,52.0,0
2062-05-08,33,47137,495,56.0,0
2062-05-12,30,15000,641,47.0,0
2062-05-14,40,130103,599,62.0,0
2062-05-18,59,98228,634,51.0,0
2062-05-19,29,56438,520,59.0,0
2062-05-20,57,58765,611,52.0,0
2062-05-21,42,29178,573,49.0,0
2062-05-22,55,23357,631,50.0,0
2062-05-23,62,92976,643,53.0,0
2062-05-24,26,74194,505,53.0,0
2062-05-25,55,46501,598,49.0,0
2062-05-26,23,23888,512,62.0,0
2062-05-27,27,23547,584,57.0,0
2062-05-28,30,33141,517,54.0,0
2062-05-31,37,47665,547,63.0,0
2062-06-01,41,64169,600,57.0,0
2062-06-02,47,75757,549,54.0,0
2062-06-03,48,50233,502,66.0,0
2062-06-04,53,62323,553,60.0,0
2062-06-08,47,37133,625,51.0,0
2062-06-09,26,41372,481,53.0,0
2062-06-10,31,18324,614,58.0,0
2062-06-14,22,83512,598,55.0,0
2062-06-15,40,15000,586,48.0,0
2062-06-18,41,22209,484,55.0,0
2062-06-19,64,46285,567,58.0,0
2062-06-22,18,29792,554,58.0,0
2062-06-23,34,24313,553,60.0,0
2062-06-26,30,36255,535,55.0,0
2062-06-28,52,33971,588,52.0,0
2062-06-30,18,49012,509,50.0,0
2062-07-01,42,43707,444,53.0,0
2062-07-02,49,78667,547,66.0,0
2062-07-04,36,89071,536,51.0,0
2062-07-07,52,63791,531,64.0,0
2062-07-08,39,15000,582,59.0,0
2062-07-09,59,83330,513,50.0,0
2062-07-10,50,37016,589,57.0,0
2062-07-11,35,15000,571,54.0,0
2062-07-13,46,59998,544,56.0,0
2062-07-15,43,21927,548,52.0,0
2062-07-17,36,64034,601,52.0,0
2062-07-18,28,22038,521,53.0,0
2062-07-20,42,29015,569,54.0,0
2062-07-21,25,61868,600,43.0,0
2062-07-22,23,50188,591,55.0,0
2062-07-23,45,15000,622,55.0,0
2062-07-24,35,45578,501,63.0,0
2062-07-25,38,35959,581,49.0,0
2062-07-26,35,34798,628,55.0,0
2062-07-27,58,22930,628,50.0,0
2062-07-28,55,51318,572,65.0,0
2062-07-29,25,36167,602,50.0,0
2062-07-30,33,64401,550,67.0,0
2062-07-31,50,60278,597,58.0,0
2062-08-01,47,55732,610,54.0,0
2062-08-02,39,49194,577,51.0,0
2062-08-03,26,22839,520,58.0,0
2062-08-04,31,26363,592,59.0,0
2062-08-06,43,63788,570,47.0,0
2062-08-07,60,42466,600,55.0,0
2062-08-11,52,45268,568,57.0,0
2062-08-12,22,47118,505,48.0,0
2062-08-15,31,44396,456,55.0,0
2062-08-16,20,56551,466,47.0,0
2062-08-17,48,24405,587,52.0,0
2062-08-18,37,22051,557,56.0,0
2062-08-19,42,110868,570,56.0,0
2062-08-20,29,49085,534,61.0,0
2062-08-21,36,62877,540,54.0,0
2062-08-23,38,91416,531,59.0,0
2062-08-24,31,151275,580,69.0,0
2062-08-26,72,60164,663,41.0,0
2062-08-27,23,48018,601,50.0,0
2062-08-28,42,87702,548,52.0,0
2062-08-29,18,28301,577,54.0,0
2062-08-30,18,21868,525,62.0,0
2062-08-31,41,45373,597,56.0,0
2062-09-03,44,39091,559,55.0,0
2062-09-04,38,31013,628,53.0,0
2062-09-05,28,56177,585,53.0,0
2062-09-07,51,48567,583,59.0,0
2062-09-08,25,16967,526,54.0,0
2062-09-09,40,65488,612,51.0,0
2062-09-10,41,15000,533,49.0,0
2062-09-11,35,53818,619,48.0,0
2062-09-12,49,16195,588,49.0,0
2062-09-13,49,38620,605,49.0,0
2062-09-15,36,31935,560,56.0,0
2062-09-16,57,100531,611,59.0,0
2062-09-17,51,44350,602,53.0,0
2062-09-18,40,22182,536,54.0,0
2062-09-19,20,77531,609,54.0,0
2062-09-20,44,73362,616,63.0,0
2062-09-22,18,59699,430,60.0,0
2062-09-24,34,27935,607,55.0,0
2062-09-26,29,44521,616,48.0,0
2062-09-30,51,51158,575,52.0,0
2062-10-01,30,42878,585,48.0,0
2062-10-02,49,37404,622,52.0,0
2062-10-03,40,15000,457,48.0,0
2062-10-04,44,42893,574,53.0,0
2062-10-05,40,44885,619,67.0,0
2062-10-06,47,72112,570,58.0,0
2062-10-07,18,27624,454,55.0,0
2062-10-08,22,43612,494,60.0,0
2062-10-10,18,56552,524,48.0,0
2062-10-11,33,21252,466,52.0,0
2062-10-12,39,25313,479,52.0,0
2062-10-13,30,57902,526,46.0,0
2062-10-14,31,54792,433,58.0,0
2062-10-15,43,23447,526,57.0,0
2062-10-16,52,44477,541,55.0,0
2062-10-17,28,88745,543,57.0,0
2062-10-19,31,46445,453,52.0,0
2062-10-20,18,40600,479,67.0,0
2062-10-21,41,34753,538,46.0,0
2062-10-24,29,45117,558,55.0,0
2062-10-25,24,52452,580,57.0,0
2062-10-26,40,18067,606,58.0,0
2062-10-28,41,109505,615,57.0,0
2062-10-29,43,32273,517,51.0,0
2062-10-30,53,48089,597,55.0,0
2062-10-31,31,92844,622,50.0,0
2062-11-02,59,18171,590,55.0,0
2062-11-03,37,40034,550,56.0,0
2062-11-04,24,41290,528,57.0,0
2062-11-06,28,49533,542,60.0,0
2062-11-07,44,39546,545,51.0,0
2062-11-08,29,18525,609,44.0,0
2062-11-10,31,41987,533,42.0,0
2062-11-11,18,17420,561,56.0,0
2062-11-12,43,31186,545,50.0,0
2062-11-14,46,51769,661,61.0,0
2062-11-15,31,27923,561,61.0,0
2062-11-16,30,23968,614,61.0,0
2062-11-18,58,66948,547,50.0,0
2062-11-19,40,34196,584,54.0,0
2062-11-20,45,54723,449,53.0,0
2062-11-21,36,52807,548,51.0,0
2062-11-22,21,33073,512,53.0,0
2062-11-23,51,17225,618,50.0,0
2062-11-24,50,38266,602,57.0,0
2062-11-26,37,55749,527,53.0,0
2062-11-27,47,31093,604,48.0,0
2062-12-02,24,28057,562,52.0,0
2062-12-04,43,36768,557,52.0,0
2062-12-06,56,88160,590,58.0,0
2062-12-07,38,30938,559,55.0,0
2062-12-08,65,40308,670,51.0,0
2062-12-09,18,59922,548,62.0,0
2062-12-11,30,26636,589,60.0,0
2062-12-12,18,39111,610,52.0,0
2062-12-13,37,44947,568,47.0,0
2062-12-14,22,31029,555,49.0,0
2062-12-15,38,41059,527,52.0,0
2062-12-16,40,77974,585,60.0,0
2062-12-18,21,35506,506,55.0,0
2062-12-19,50,36847,628,46.0,0
2062-12-20,41,42849,548,49.0,0
2062-12-21,52,55798,638,50.0,0
2062-12-22,34,33511,512,53.0,0
2062-12-23,24,21089,602,55.0,0
2062-12-24,25,107832,629,46.0,0
2062-12-25,24,118833,537,55.0,0
2062-12-29,47,26462,496,53.0,0
2062-12-30,21,36055,485,58.0,0
2062-12-31,42,47594,601,50.0,0
2063-01-01,48,72404,619,62.0,0
2063-01-02,22,87556,543,53.0,0
2063-01-03,37,36074,563,58.0,0
2063-01-04,48,51977,601,56.0,0
2063-01-05,18,74214,537,59.0,0
2063-01-07,44,96645,575,52.0,0
2063-01-08,48,33266,540,52.0,0
2063-01-09,35,21446,568,48.0,0
2063-01-10,19,68337,567,57.0,0
2063-01-11,46,55445,608,52.0,0
2063-01-12,39,27474,626,55.0,0
2063-01-13,40,75117,565,52.0,0
2063-01-14,53,33072,554,46.0,0
2063-01-15,49,130342,574,51.0,0
2063-01-16,63,50207,671,51.0,0
2063-01-17,41,32537,456,55.0,0
2063-01-18,31,42483,540,58.0,0
2063-01-22,22,50726,551,57.0,0
2063-01-23,40,35323,491,53.0,0
2063-01-26,51,46537,590,54.0,0
2063-01-27,45,58740,445,57.0,0
2063-01-29,30,46427,601,64.0,0
2063-01-30,30,59730,519,50.0,0
2063-01-31,40,19988,568,49.0,0
2063-02-01,21,30187,568,50.0,0
2063-02-02,36,58118,486,47.0,0
2063-02-03,43,34418,593,55.0,0
2063-02-04,61,30410,654,53.0,0
2063-02-06,47,35624,624,48.0,0
2063-02-07,53,26246,604,57.0,0
2063-02-08,28,19535,603,62.0,0
2063-02-09,38,66742,612,50.0,0
2063-02-12,53,36780,501,68.0,0
2063-02-13,51,16455,528,52.0,0
2063-02-14,22,21206,556,51.0,0
2063-02-16,41,57758,508,51.0,0
2063-02-17,43,17106,603,52.0,0
2063-02-18,30,15000,521,51.0,0
2063-02-19,26,106906,592,52.0,0
2063-02-20,34,63444,619,62.0,0
2063-02-21,38,28240,618,51.0,0
2063-02-23,61,46085,623,53.0,0
2063-02-24,56,45922,519,48.0,0
2063-02-25,50,45553,600,54.0,0
2063-02-26,27,16267,546,48.0,0
2063-03-01,32,74799,573,49.0,0
2063-03-03,48,52778,434,53.0,0
2063-03-04,46,28579,502,53.0,0
2063-03-05,52,37553,453,53.0,0
2063-03-06,29,55121,540,56.0,0
2063-03-09,28,56274,491,52.0,0
2063-03-10,46,80483,615,48.0,0
2063-03-11,54,45709,584,51.0,0
2063-03-12,45,62037,584,57.0,0
2063-03-13,40,51530,605,49.0,0
2063-03-14,43,56788,512,50.0,0
2063-03-15,41,27300,538,46.0,0
2063-03-16,26,21077,594,61.0,0
2063-03-17,25,28804,541,55.0,0
2063-03-18,39,43865,468,49.0,0
2063-03-19,40,34564,624,52.0,0
2063-03-21,48,62895,464,50.0,0
2063-03-26,40,26462,632,52.0,0
2063-03-27,68,52324,587,57.0,0
2063-03-30,29,25748,529,52.0,0
2063-03-31,22,33577,503,53.0,0
2063-04-02,29,38874,445,55.0,0
2063-04-03,44,53252,662,53.0,0
2063-04-04,33,39573,575,53.0,0
2063-04-05,42,15000,641,54.0,0
2063-04-06,55,53159,595,53.0,0
2063-04-07,38,28726,628,49.0,0
2063-04-09,25,45652,609,43.0,0
2063-04-11,33,57302,579,54.0,0
2063-04-12,51,105132,526,53.0,0
2063-04-13,18,15000,586,52.0,0
2063-04-14,22,41483,623,48.0,0
2063-04-15,38,15000,596,50.0,0
2063-04-16,58,78687,632,48.0,0
2063-04-17,42,50653,631,52.0,0
2063-04-18,23,34312,537,61.0,0
2063-04-20,60,34246,575,53.0,0
2063-04-22,28,32385,559,55.0,0
2063-04-23,57,54617,645,44.0,0
2063-04-24,52,39867,596,67.0,0
2063-04-25,55,69407,566,54.0,0
2063-04-26,28,24503,583,63.0,0
2063-04-27,21,61406,558,49.0,0
2063-04-28,41,40075,571,55.0,0
2063-04-29,44,30535,410,49.0,0
2063-05-01,57,44777,657,53.0,0
2063-05-02,19,63609,578,53.0,0
2063-05-04,26,29199,543,50.0,0
2063-05-06,34,40396,612,61.0,0
2063-05-07,30,46868,504,52.0,0
2063-05-08,32,70867,625,52.0,0
2063-05-09,22,28313,625,51.0,0
2063-05-10,40,62193,594,65.0,0
2063-05-12,49,24436,665,45.0,0
2063-05-13,47,28431,593,61.0,0
2063-05-14,60,44958,672,50.0,0
2063-05-15,44,38049,542,63.0,0
2063-05-16,46,32797,590,61.0,0
2063-05-17,56,114865,537,54.0,0
2063-05-18,32,79360,611,50.0,0
2063-05-19,22,30534,579,48.0,0
2063-05-20,42,23238,585,50.0,0
2063-05-21,22,54823,485,58.0,0
2063-05-24,65,36047,477,53.0,0
2063-05-25,40,15000,574,55.0,0
2063-05-26,46,20623,605,47.0,0
2063-05-27,34,15000,593,58.0,0
2063-05-28,50,69740,597,51.0,0
2063-05-29,25,39236,582,48.0,0
2063-05-30,18,57679,555,65.0,0
2063-05-31,30,75902,535,52.0,0
2063-06-01,22,108364,590,49.0,0
2063-06-04,23,20022,574,49.0,0
2063-06-05,55,39468,610,51.0,0
2063-06-07,21,28790,602,54.0,0
2063-06-08,35,95810,612,61.0,0
2063-06-09,33,41042,464,54.0,0
2063-06-10,48,66049,568,64.0,0
2063-06-11,25,22480,567,51.0,0
2063-06-12,38,82120,632,48.0,0
2063-06-13,31,36773,601,60.0,0
2063-06-15,37,41439,600,48.0,0
